0.15692766140418374 ; 0.9999999999999998 ; "http://dbpedia.org/resource/The_Abbott","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Category:Interrogative_words_and_phrases" , Abbott , appeared , Question
0.19860543543310477 ; 0.0 ; "http://dbpedia.org/resource/The_Abbott","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/English_grammar" , Abbott , appeared , Question
0.16116766151222256 ; 0.0 ; "http://dbpedia.org/resource/The_Abbott","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/French_grammar" , Abbott , appeared , Question
0.1608973332474344 ; 0.10496604668975532 ; "http://dbpedia.org/resource/The_Dance_Of_Death","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Attenuation" , Action , Hearing , Loss
0.14702934273858437 ; 0.0869884274541135 ; "http://dbpedia.org/resource/The_Dance_Of_Death","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Angular_misalignment_loss" , Action , Hearing , Loss
0.1598449737086037 ; 0.12689911295936893 ; "http://dbpedia.org/resource/The_Dance_Of_Death","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Animal_loss" , Action , Hearing , Loss
0.22467774008401678 ; 0.0 ; "http://dbpedia.org/resource/Adams_(disambiguation)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Thumb" , Adams , moaning , Opposition
0.16857294361170838 ; 0.026993733355611126 ; "http://dbpedia.org/resource/Adams_(disambiguation)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Leader_of_the_Opposition" , Adams , moaning , Opposition
0.13952456004441086 ; 0.0 ; "http://dbpedia.org/resource/Adams_(disambiguation)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Loyal_opposition" , Adams , moaning , Opposition
0.3652132277004901 ; 0.31245321834502887 ; "http://dbpedia.org/resource/Tourism","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Affirmative_action" , Airbnb , sued , Discrimination
0.36219018017365284 ; 0.1099152628545493 ; "http://dbpedia.org/resource/Tourism","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Disability" , Airbnb , sued , Discrimination
0.4094651419218329 ; 0.33908094294468694 ; "http://dbpedia.org/resource/Tourism","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Gary_Becker" , Airbnb , sued , Discrimination
0.21543597846059334 ; 0.0 ; "http://dbpedia.org/resource/Alice_(movie)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Microsoft_Bob" , Alice , loves , Bob
0.2668945081797452 ; 0.0 ; "http://dbpedia.org/resource/Alice_(movie)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/One_Hot_Minute" , Alice , loves , Bob
0.28182465260145084 ; 0.025805450417139 ; "http://dbpedia.org/resource/Alice_(movie)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Good_Luck_Charlie" , Alice , loves , Bob
0.2500944591754072 ; 0.0 ; "http://dbpedia.org/resource/Amazon_(film)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Atom_(standard)" , Amazon , developing , App
0.18817515761556403 ; 0.0 ; "http://dbpedia.org/resource/Amazon_(film)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Hot-melt_adhesive" , Amazon , developing , App
0.15473645372435266 ; 0.0 ; "http://dbpedia.org/resource/Amazon_(film)","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Mid-level_practitioner" , Amazon , developing , App
0.14513147582734787 ; 0.21737137699442746 ; "http://dbpedia.org/resource/Mince_pie","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Overrun_brake" , America , be , Overrun
